date_time,cpu_percent,mem_percent,cpu_average,pid_len,cpu_listval
2023-05-30 12:19:39,6.0,59.5,3.62,316,"4.5,1.5,3.1,1.5,4.6,1.5,6.1,6.2"
2023-05-30 12:19:51,1.9,59.4,6.31,315,"7.7,3.1,9.2,4.6,12.1,4.6,6.1,3.1"
2023-05-30 12:20:03,8.0,59.0,5.2,311,"4.6,7.7,3.1,4.6,10.8,6.2,1.5,3.1"
2023-05-30 12:20:15,15.2,59.1,20.11,311,"16.9,15.4,16.9,23.1,16.9,20.0,28.6,23.1"
2023-05-30 12:20:27,5.6,58.8,25.61,311,"26.6,26.2,26.2,25.0,33.8,17.2,26.5,23.4"
2023-05-30 12:20:39,3.1,58.9,4.99,310,"4.6,6.2,6.2,4.6,4.6,4.6,7.6,1.5"
2023-05-30 12:20:51,5.9,58.9,2.95,310,"1.6,0.0,4.7,1.6,7.8,1.6,4.7,1.6"
2023-05-30 12:21:03,11.6,58.9,9.42,310,"10.8,10.8,15.4,10.8,9.2,6.2,7.6,4.6"
2023-05-30 12:21:15,18.1,58.9,32.18,311,"35.3,26.6,36.9,27.7,37.5,33.3,30.4,29.7"
2023-05-30 12:21:27,6.7,59.0,16.36,311,"24.6,16.9,17.6,12.3,20.0,12.3,14.9,12.3"
2023-05-30 12:21:39,18.9,59.0,4.26,311,"3.1,0.0,7.8,1.6,9.4,0.0,9.1,3.1"
2023-05-30 12:21:51,4.4,59.0,5.64,309,"7.8,3.1,6.2,6.2,9.4,3.1,7.7,1.6"
2023-05-30 12:22:03,5.4,59.0,7.37,310,"6.2,4.7,7.8,6.2,4.7,4.7,13.8,10.9"
2023-05-30 12:22:16,9.2,58.9,16.1,309,"22.1,6.2,15.4,18.2,18.2,13.8,19.7,15.2"
2023-05-30 12:22:28,19.0,58.9,27.57,309,"32.8,21.5,32.4,21.5,27.3,23.1,37.8,24.2"
2023-05-30 12:22:40,6.3,58.9,9.18,309,"10.6,3.1,13.8,3.1,16.7,6.1,12.3,7.7"
2023-05-30 12:22:52,7.2,59.0,12.95,309,"19.7,7.7,12.3,12.3,16.7,9.2,14.9,10.8"
2023-05-30 12:23:04,21.8,59.3,32.05,312,"30.3,28.8,36.9,27.7,32.3,32.3,41.9,26.2"
2023-05-30 12:23:16,10.7,59.3,11.31,313,"6.1,7.7,21.2,7.7,6.2,10.8,20.0,10.8"
2023-05-30 12:23:28,7.1,59.4,15.92,313,"15.6,14.1,29.2,21.9,3.1,14.1,13.8,15.6"
2023-05-30 12:23:40,6.7,59.4,2.15,314,"1.6,1.6,0.0,1.6,3.1,6.2,3.1,0.0"
2023-05-30 12:23:52,4.0,59.4,8.96,313,"13.4,9.2,7.7,6.2,7.7,12.1,6.2,9.2"
2023-05-30 12:24:04,9.5,59.4,39.48,314,"42.6,31.2,43.1,43.8,40.3,34.4,47.1,33.3"
2023-05-30 12:24:16,13.3,59.4,5.44,313,"9.4,3.1,7.8,3.1,6.2,3.1,9.2,1.6"
2023-05-30 12:24:28,21.7,59.3,13.8,313,"14.9,6.2,10.8,12.3,12.3,18.5,26.2,9.2"
2023-05-30 12:24:40,4.6,59.3,3.3,313,"4.6,3.1,3.1,1.6,6.2,3.1,1.6,3.1"
2023-05-30 12:24:52,17.4,59.1,21.66,313,"25.0,15.6,23.4,23.4,15.6,17.2,32.8,20.3"
2023-05-30 12:25:04,18.0,59.1,21.07,312,"27.3,21.5,18.8,27.7,18.8,18.5,18.8,17.2"
2023-05-30 12:25:16,3.7,59.1,21.99,313,"15.4,16.7,28.8,16.9,25.8,16.9,29.2,26.2"
2023-05-30 12:25:28,6.3,59.4,3.33,314,"7.8,4.7,4.7,0.0,3.1,0.0,4.7,1.6"
2023-05-30 12:25:40,11.7,59.4,29.76,313,"37.3,15.4,33.8,31.8,34.8,33.3,27.1,24.6"
2023-05-30 12:25:52,12.2,59.3,18.15,312,"15.2,10.8,21.5,21.5,16.9,28.8,19.7,10.8"
2023-05-30 12:26:04,39.2,59.3,14.09,312,"13.6,15.4,24.6,10.9,9.1,6.2,23.5,9.4"
2023-05-30 12:26:16,2.9,59.4,12.94,312,"26.2,9.4,15.6,7.8,13.8,3.1,18.2,9.4"
2023-05-30 12:26:29,7.3,59.3,5.6,312,"12.5,6.2,0.0,1.6,9.4,1.6,11.9,1.6"
2023-05-30 12:26:41,7.8,59.3,22.45,312,"24.2,13.8,26.2,16.9,23.1,13.6,36.0,25.8"
2023-05-30 12:26:53,19.7,59.4,16.58,312,"21.2,12.3,13.8,18.2,19.7,7.7,18.2,21.5"
2023-05-30 12:27:05,6.4,59.3,10.17,312,"13.8,7.7,20.0,4.6,12.3,12.3,7.6,3.1"
2023-05-30 12:27:17,14.2,59.3,39.76,313,"35.4,29.2,43.1,51.5,45.7,32.3,40.0,40.9"
2023-05-30 12:27:29,22.4,59.4,15.5,313,"16.9,15.6,15.6,15.6,14.1,10.9,21.2,14.1"
2023-05-30 12:27:41,4.2,59.6,11.74,314,"18.2,13.8,10.8,16.4,13.6,3.1,11.8,6.2"
2023-05-30 12:27:53,15.5,59.5,16.95,313,"19.4,13.8,20.0,15.4,21.2,6.1,24.3,15.4"
2023-05-30 12:28:05,4.0,59.6,2.94,315,"1.6,1.6,6.2,3.1,1.6,1.6,6.2,1.6"
2023-05-30 12:28:17,8.6,59.6,11.15,315,"6.2,1.5,10.8,18.5,16.9,10.8,9.1,15.4"
2023-05-30 12:28:29,5.8,59.6,14.28,316,"18.5,13.8,16.7,12.3,16.9,7.7,19.1,9.2"
2023-05-30 12:28:41,19.5,59.8,20.84,319,"24.6,26.2,24.6,15.4,15.4,4.6,32.8,23.1"
2023-05-30 12:28:53,6.7,59.9,4.41,317,"9.1,3.1,4.6,4.6,7.7,3.1,3.1,0.0"
2023-05-30 12:29:05,21.3,60.0,5.8,316,"4.7,4.7,10.8,3.1,4.7,4.7,10.6,3.1"
2023-05-30 12:29:17,19.0,60.0,16.32,318,"20.3,12.5,20.3,23.4,17.2,14.1,13.4,9.4"
2023-05-30 12:29:29,24.6,60.1,12.56,315,"19.7,10.9,15.6,14.1,10.9,9.2,15.4,4.7"
2023-05-30 12:29:41,10.7,60.1,4.62,315,"7.7,0.0,7.7,3.1,6.2,3.1,6.1,3.1"
2023-05-30 12:29:53,19.5,60.0,6.63,313,"9.4,1.6,13.8,3.1,9.4,1.6,9.4,4.7"
2023-05-30 12:30:05,22.2,60.0,7.46,313,"10.6,4.6,9.2,6.2,16.9,3.1,4.5,4.6"
2023-05-30 12:30:17,12.8,59.9,10.28,313,"9.1,4.6,13.6,4.6,12.3,13.6,16.7,7.7"
2023-05-30 12:30:30,23.3,60.0,18.6,312,"16.9,7.7,28.8,16.9,26.9,26.2,16.2,9.2"
2023-05-30 12:30:42,29.9,60.0,8.36,312,"9.1,7.6,9.2,6.2,6.2,6.2,16.2,6.2"
2023-05-30 12:30:54,4.9,59.9,9.82,311,"3.1,7.7,13.8,15.2,10.8,6.2,20.3,1.5"
2023-05-30 12:31:06,40.6,60.0,3.31,311,"3.1,0.0,9.4,4.7,6.2,0.0,3.1,0.0"
2023-05-30 12:31:18,22.8,60.1,6.59,312,"3.1,4.7,7.8,6.2,4.7,6.2,9.2,10.8"
2023-05-30 12:31:30,6.8,60.1,6.33,312,"6.2,3.1,10.8,4.6,6.2,7.6,10.6,1.5"
2023-05-30 12:31:42,6.9,60.1,6.15,312,"3.1,4.6,13.8,13.8,6.2,0.0,7.7,0.0"
2023-05-30 12:31:54,30.4,60.0,20.55,312,"18.5,15.4,26.1,15.4,23.1,27.3,21.7,16.9"
2023-05-30 12:32:06,3.8,59.9,6.96,311,"6.2,3.1,1.6,6.2,10.9,4.6,20.0,3.1"
2023-05-30 12:32:18,6.5,59.9,2.88,312,"0.0,1.5,3.1,0.0,4.6,3.1,7.6,3.1"
2023-05-30 12:32:30,7.8,59.9,8.96,311,"12.1,3.1,9.2,14.9,15.4,6.2,7.7,3.1"
2023-05-30 12:32:42,13.0,60.0,7.65,311,"4.6,3.1,13.8,15.4,3.1,1.5,9.1,10.6"
2023-05-30 12:32:54,8.6,60.0,12.41,310,"4.7,12.5,23.1,3.1,17.2,21.5,12.5,4.7"
2023-05-30 12:33:06,10.3,60.0,26.59,310,"24.6,18.5,27.7,18.5,26.9,24.6,45.7,26.2"
2023-05-30 12:33:18,12.3,60.1,12.55,312,"17.2,12.5,14.1,10.9,9.4,7.8,17.6,10.9"
2023-05-30 12:33:30,6.1,60.0,5.61,311,"4.7,4.7,3.1,4.7,10.9,3.1,10.6,3.1"
2023-05-30 12:33:42,14.9,60.0,20.18,311,"17.9,14.1,20.0,26.2,23.1,15.4,25.0,19.7"
2023-05-30 12:33:54,10.0,59.9,4.01,310,"3.0,0.0,9.2,3.1,10.8,1.5,4.5,0.0"
2023-05-30 12:34:06,9.8,60.0,15.2,310,"12.5,17.2,14.1,15.4,17.2,10.9,23.5,10.8"
2023-05-30 12:34:18,4.2,59.9,4.08,310,"6.2,4.7,1.6,3.1,3.1,3.1,7.7,3.1"
2023-05-30 12:34:31,8.8,60.0,6.94,312,"10.8,7.7,1.5,6.2,10.8,7.7,7.7,3.1"
2023-05-30 12:34:43,12.9,60.0,13.7,312,"16.9,16.9,10.8,26.9,12.3,7.7,10.4,7.7"
2023-05-30 12:34:55,3.5,59.6,13.62,311,"12.3,15.4,16.9,12.3,10.8,10.8,16.7,13.8"
2023-05-30 12:35:07,20.8,59.6,6.03,311,"6.2,3.1,9.4,0.0,7.8,6.2,10.8,4.7"
2023-05-30 12:35:19,13.5,59.7,7.48,312,"13.8,9.1,7.7,4.6,7.7,3.1,7.6,6.2"
2023-05-30 12:35:31,7.2,59.4,7.86,310,"12.1,6.2,10.8,4.6,10.8,6.2,7.6,4.6"
2023-05-30 12:35:43,8.6,59.4,8.04,310,"7.7,9.2,18.2,13.8,3.1,6.2,4.6,1.5"
2023-05-30 12:35:55,2.7,59.4,5.62,310,"4.7,4.7,3.1,4.7,6.2,9.4,9.1,3.1"
2023-05-30 12:36:07,12.7,59.4,11.79,309,"10.6,7.7,15.4,13.8,6.2,7.7,19.1,13.8"
2023-05-30 12:36:19,7.3,59.4,26.59,309,"27.7,21.5,19.7,25.8,30.3,24.6,40.0,23.1"
2023-05-30 12:36:31,18.3,59.4,7.98,309,"10.6,3.1,7.7,7.7,7.7,9.2,14.7,3.1"
2023-05-30 12:36:43,5.4,59.4,15.54,309,"10.8,12.3,13.8,10.8,18.5,16.7,26.0,15.4"
2023-05-30 12:36:55,16.7,59.4,16.91,309,"17.9,10.8,13.8,15.2,23.9,20.0,15.2,18.5"
2023-05-30 12:37:07,7.5,59.4,10.68,309,"15.2,4.6,10.6,4.6,12.3,4.6,24.3,9.2"
2023-05-30 12:37:19,7.8,59.5,14.63,313,"7.7,6.2,25.8,9.2,29.9,9.2,18.2,10.8"
2023-05-30 12:37:31,2.7,59.6,6.73,313,"6.2,6.1,9.2,4.6,12.3,4.6,3.1,7.7"
2023-05-30 12:37:43,27.2,59.6,6.34,313,"4.6,0.0,23.1,4.6,3.1,1.5,4.6,9.2"
2023-05-30 12:37:55,18.8,59.6,29.84,314,"23.1,24.6,40.0,40.0,21.2,22.7,33.8,33.3"
2023-05-30 12:38:07,1.9,59.6,7.31,313,"10.8,10.8,12.3,4.6,10.8,1.5,6.2,1.5"
2023-05-30 12:38:20,5.8,59.6,5.59,313,"3.1,6.2,4.6,4.7,4.7,1.6,13.6,6.2"
2023-05-30 12:38:32,7.0,59.6,18.57,314,"17.9,12.3,15.4,21.5,18.5,26.5,22.9,13.6"
2023-05-30 12:38:44,24.7,59.5,27.05,314,"22.4,21.5,21.9,24.2,30.3,26.6,42.9,26.6"
2023-05-30 12:38:56,8.1,59.6,7.61,314,"13.4,1.5,9.2,4.6,10.8,9.2,7.6,4.6"
2023-05-30 12:39:08,3.5,59.8,3.85,314,"3.1,3.1,7.7,1.5,7.7,3.1,4.6,0.0"
2023-05-30 12:39:20,10.9,59.9,17.9,315,"25.0,21.9,15.6,14.1,21.9,15.6,18.2,10.9"
2023-05-30 12:39:32,15.7,59.9,7.81,315,"3.1,1.6,20.3,3.1,9.4,4.7,6.2,14.1"
2023-05-30 12:39:44,15.8,59.9,16.25,315,"16.9,9.4,9.2,15.6,21.9,16.9,16.7,23.4"
2023-05-30 12:39:56,16.6,59.9,5.4,313,"9.2,3.1,6.2,1.6,6.2,3.1,9.1,4.7"
2023-05-30 12:40:08,5.2,59.8,4.49,313,"1.6,3.1,6.2,4.6,12.5,1.6,1.6,4.7"
2023-05-30 12:40:20,18.5,59.9,10.57,313,"17.9,1.5,15.4,10.8,9.2,9.1,17.6,3.1"
2023-05-30 12:40:32,3.9,59.9,6.01,314,"10.6,1.6,9.4,1.6,9.4,4.7,4.6,6.2"
2023-05-30 12:40:44,8.2,59.8,34.15,313,"33.8,32.3,35.4,33.8,33.8,36.9,38.0,29.2"
2023-05-30 12:40:56,5.4,59.8,6.3,313,"3.1,3.1,6.2,12.3,6.2,4.6,13.4,1.5"
2023-05-30 12:41:08,2.5,60.0,4.21,314,"9.2,3.1,4.6,3.1,4.6,4.6,4.5,0.0"
2023-05-30 12:41:20,18.4,60.0,21.84,314,"16.9,21.9,32.3,21.5,24.2,9.2,29.9,18.8"
2023-05-30 12:41:32,6.5,60.0,4.65,314,"6.2,0.0,4.7,3.1,4.7,7.6,6.2,4.7"
2023-05-30 12:41:44,15.6,60.0,12.53,314,"15.2,9.2,20.6,9.2,21.5,9.1,6.2,9.2"
2023-05-30 12:41:57,5.5,60.1,34.94,314,"38.2,39.1,39.1,26.6,37.1,35.9,26.6,36.9"
2023-05-30 12:42:09,11.3,59.8,25.17,316,"36.4,26.2,33.8,30.8,22.7,9.2,25.4,16.9"
2023-05-30 12:42:21,16.4,60.0,18.71,312,"40.6,18.8,25.0,28.1,7.8,7.8,15.4,6.2"
2023-05-30 12:42:33,9.4,60.1,15.51,313,"15.2,9.4,17.2,20.3,15.6,9.4,22.9,14.1"
2023-05-30 12:42:45,11.1,60.0,13.16,312,"13.8,16.7,12.1,12.3,4.6,10.6,22.9,12.3"
2023-05-30 12:42:57,5.8,60.0,8.85,311,"6.2,13.8,10.8,10.8,13.8,6.2,6.1,3.1"
2023-05-30 12:43:09,6.1,60.0,4.78,311,"4.6,1.5,7.6,3.1,6.2,3.1,9.1,3.0"
2023-05-30 12:43:21,4.0,60.1,6.45,312,"4.6,1.5,6.2,4.6,7.7,4.6,16.2,6.2"
2023-05-30 12:43:33,7.9,60.0,30.31,311,"29.2,33.3,36.9,30.8,28.8,27.7,25.0,30.8"
2023-05-30 12:43:45,4.1,60.0,19.44,311,"31.0,13.8,12.3,9.2,15.4,18.5,31.8,23.5"
2023-05-30 12:43:57,6.5,60.0,6.28,310,"12.1,3.1,10.6,1.5,7.7,7.6,6.1,1.5"
2023-05-30 12:44:09,10.7,60.0,5.44,309,"7.8,4.7,3.1,1.6,7.8,1.6,12.3,4.6"
2023-05-30 12:44:21,3.7,60.0,8.32,309,"1.6,3.1,14.1,6.2,10.9,6.2,16.7,7.8"
2023-05-30 12:44:33,10.0,60.0,33.89,309,"31.8,33.3,37.9,36.4,38.5,34.8,33.8,24.6"
2023-05-30 12:44:45,4.4,60.1,12.22,309,"7.7,9.2,12.1,10.8,10.8,10.3,24.6,12.3"
2023-05-30 12:44:57,9.3,60.1,10.6,310,"13.4,7.7,13.6,13.8,13.6,6.2,11.9,4.6"
2023-05-30 12:45:09,8.4,60.1,2.54,309,"4.7,1.6,3.1,3.1,0.0,3.1,4.7,0.0"
2023-05-30 12:45:21,4.6,60.2,3.85,310,"4.6,4.6,3.1,3.1,7.7,0.0,6.2,1.5"
2023-05-30 12:45:33,4.8,60.2,5.73,311,"4.6,1.5,9.2,0.0,12.3,3.1,13.6,1.5"
2023-05-30 12:45:45,10.4,60.2,5.15,310,"1.6,0.0,3.1,3.1,12.3,6.2,14.9,0.0"
2023-05-30 12:45:58,12.7,60.1,4.1,309,"1.6,3.1,6.2,1.6,9.4,1.6,6.2,3.1"
2023-05-30 12:46:10,5.6,60.0,10.08,308,"10.9,7.8,10.9,3.1,20.0,12.5,9.2,6.2"
2023-05-30 12:46:22,9.4,60.0,13.37,310,"15.2,4.6,13.6,18.5,21.2,23.2,7.6,3.1"
2023-05-30 12:46:34,19.9,60.1,15.95,308,"18.5,9.2,13.8,12.3,24.6,16.9,24.6,7.7"
2023-05-30 12:46:46,12.6,60.1,6.67,308,"7.7,1.5,9.2,4.6,12.3,3.1,11.9,3.1"
2023-05-30 12:46:58,20.0,60.1,29.52,308,"21.5,23.9,29.2,31.8,32.3,26.2,47.4,23.9"
2023-05-30 12:47:10,57.6,60.2,34.94,308,"33.8,33.8,49.2,44.6,19.7,23.1,33.8,41.5"
2023-05-30 12:47:22,7.9,60.2,18.51,308,"18.8,17.2,12.1,14.1,25.0,29.7,15.6,15.6"
2023-05-30 12:47:34,19.2,60.3,2.14,309,"0.0,0.0,1.6,0.0,6.2,1.6,4.6,3.1"
2023-05-30 12:47:46,11.8,60.4,12.18,309,"13.8,6.2,18.5,6.2,17.2,10.9,12.3,12.3"
2023-05-30 12:47:58,29.6,60.4,10.75,310,"12.5,4.7,17.2,12.5,12.5,4.7,14.1,7.8"
2023-05-30 12:48:10,7.3,60.3,6.95,310,"3.1,4.7,7.8,4.7,10.9,3.1,13.6,7.7"
2023-05-30 12:48:22,9.5,60.3,14.97,310,"10.8,6.2,19.7,16.9,21.2,15.4,25.0,4.6"
2023-05-30 12:48:34,24.2,60.3,13.25,312,"9.1,4.6,35.4,26.2,9.2,4.6,4.6,12.3"
2023-05-30 12:48:46,6.3,60.4,7.99,313,"7.8,4.7,6.2,17.2,12.5,12.3,1.6,1.6"
2023-05-30 12:48:58,20.7,60.6,24.49,314,"29.4,26.2,22.7,26.2,24.6,16.9,28.4,21.5"
2023-05-30 12:49:10,18.3,60.5,18.05,313,"23.1,9.2,32.3,26.2,7.7,12.1,21.5,12.3"
2023-05-30 12:49:22,16.0,60.5,14.16,314,"18.5,21.5,19.4,15.4,12.3,6.2,12.3,7.7"
2023-05-30 12:49:34,19.2,60.6,10.7,315,"6.2,4.6,13.8,13.8,12.3,7.7,14.9,12.3"
2023-05-30 12:49:46,6.0,60.6,8.35,315,"9.2,3.1,1.5,7.7,13.8,10.6,14.7,6.2"
2023-05-30 12:49:59,8.1,60.6,14.49,313,"16.7,12.3,18.5,15.4,13.8,9.2,17.9,12.1"
2023-05-30 12:50:11,8.0,60.6,45.54,313,"43.1,39.4,35.8,46.3,47.0,45.5,59.5,47.7"
2023-05-30 12:50:23,1.9,60.6,8.5,313,"7.8,6.2,9.4,7.8,15.4,6.2,12.1,3.1"
2023-05-30 12:50:35,8.0,60.3,7.49,313,"3.1,4.6,12.3,13.8,10.8,9.2,6.1,0.0"
2023-05-30 12:50:47,10.7,60.2,20.41,311,"15.2,20.3,14.1,31.2,18.8,23.1,23.4,17.2"
2023-05-30 12:50:59,29.8,60.2,33.99,310,"31.8,40.0,46.2,36.9,30.3,24.6,41.5,20.6"
2023-05-30 12:51:11,6.3,60.4,12.56,311,"10.9,10.9,26.6,9.4,9.4,6.2,19.4,7.7"
2023-05-30 12:51:23,7.4,60.5,35.05,312,"33.3,29.2,44.8,31.8,45.5,23.1,39.4,33.3"
2023-05-30 12:51:35,4.8,60.4,29.95,312,"23.9,26.9,41.8,25.8,37.9,24.6,38.7,20.0"
2023-05-30 12:51:47,20.3,60.5,5.44,311,"6.2,7.8,4.7,1.6,4.7,6.2,12.3,0.0"
2023-05-30 12:51:59,17.2,60.4,16.82,311,"18.5,13.8,18.5,23.9,13.8,9.2,13.8,23.1"
2023-05-30 12:52:11,15.7,61.0,13.54,313,"15.6,4.7,10.9,26.2,17.2,12.5,13.4,7.8"
2023-05-30 12:52:23,14.4,61.0,27.73,313,"20.0,21.5,23.1,32.3,35.7,13.8,40.0,35.4"
2023-05-30 12:52:35,14.9,60.9,16.18,312,"12.5,9.4,14.1,29.7,18.8,15.6,15.2,14.1"
2023-05-30 12:52:47,7.8,60.9,17.64,314,"18.5,12.5,32.8,21.9,13.8,6.2,24.6,10.8"
2023-05-30 12:52:59,4.1,61.0,11.3,313,"16.9,16.9,13.6,4.6,10.8,10.8,9.1,7.7"
2023-05-30 12:53:11,9.2,61.1,6.75,314,"7.8,3.1,7.7,4.7,15.6,1.6,11.9,1.6"
2023-05-30 12:53:23,4.4,61.2,25.72,314,"20.9,20.9,28.8,26.5,25.8,19.7,37.8,25.4"
2023-05-30 12:53:35,4.6,61.2,7.68,314,"12.3,6.2,4.6,3.1,13.8,4.6,10.6,6.2"
2023-05-30 12:53:47,3.7,60.2,17.61,313,"9.2,10.8,10.8,12.3,32.3,24.6,21.5,19.4"
2023-05-30 12:54:00,3.5,60.3,17.05,313,"15.6,12.5,20.3,17.2,22.7,20.3,16.9,10.9"
2023-05-30 12:54:12,19.9,60.1,19.61,311,"20.0,13.8,30.8,23.1,15.4,12.3,21.5,20.0"
2023-05-30 12:54:24,23.3,60.1,11.24,311,"3.1,6.2,15.4,14.1,9.4,14.1,16.7,10.9"
2023-05-30 12:54:36,8.8,60.3,19.15,311,"24.6,16.7,18.2,15.2,18.5,15.4,28.2,16.4"
2023-05-30 12:54:48,5.2,60.3,5.83,311,"0.0,3.1,7.8,4.7,7.8,6.2,12.3,4.7"
2023-05-30 12:55:00,3.3,60.3,8.01,310,"9.1,7.7,7.6,7.7,10.8,6.2,10.4,4.6"
2023-05-30 12:55:12,6.7,60.3,21.48,310,"26.6,28.1,20.3,21.9,28.8,14.1,15.6,16.4"
2023-05-30 12:55:24,12.5,60.3,10.03,313,"9.4,7.8,17.2,3.1,17.2,3.1,16.2,6.2"
2023-05-30 12:55:36,3.8,60.5,15.41,314,"21.2,10.9,12.5,12.5,9.4,10.9,27.1,18.8"
2023-05-30 12:55:48,2.5,60.5,5.03,312,"3.1,0.0,4.7,4.7,10.9,3.1,12.1,1.6"
2023-05-30 12:56:00,6.2,60.4,6.56,312,"3.1,6.2,6.2,7.8,7.8,3.1,12.1,6.2"
2023-05-30 12:56:12,4.8,60.4,8.0,312,"12.3,7.7,9.2,9.2,9.2,4.6,10.3,1.5"
2023-05-30 12:56:24,3.5,60.4,10.44,312,"9.4,9.2,15.4,9.4,12.5,7.8,12.1,7.7"
2023-05-30 12:56:36,21.8,60.4,17.39,312,"13.6,10.8,32.3,20.0,24.2,13.8,16.7,7.7"
2023-05-30 12:56:48,4.4,60.4,4.1,312,"3.1,0.0,4.7,4.7,9.4,1.6,7.7,1.6"
2023-05-30 12:57:00,2.5,60.4,6.41,310,"3.1,6.2,9.4,6.2,6.2,6.2,7.8,6.2"
2023-05-30 12:57:12,13.8,60.3,7.45,310,"7.7,4.7,10.8,4.7,9.4,3.1,17.6,1.6"
2023-05-30 12:57:24,10.3,60.4,15.51,311,"10.8,13.8,16.9,6.2,20.0,12.3,33.3,10.8"
2023-05-30 12:57:36,9.0,60.4,4.46,311,"9.2,3.1,4.7,3.1,7.7,1.6,1.6,4.7"
2023-05-30 12:57:49,6.8,60.4,9.26,310,"6.2,6.2,14.1,9.4,9.4,7.8,17.9,3.1"
2023-05-30 12:58:01,11.7,60.5,17.09,312,"9.4,7.8,16.9,15.6,15.6,28.1,29.2,14.1"
2023-05-30 12:58:13,9.4,60.6,15.79,312,"13.6,13.8,12.5,12.3,20.3,15.2,29.2,9.4"
2023-05-30 12:58:25,9.3,60.6,4.86,313,"6.2,7.8,6.2,4.7,3.1,6.2,4.7,0.0"
2023-05-30 12:58:37,26.0,60.5,14.97,313,"4.7,18.8,10.9,14.1,18.8,17.2,21.2,14.1"
2023-05-30 12:58:49,3.8,60.1,13.54,313,"14.1,15.6,16.9,10.9,17.2,7.8,16.4,9.4"
2023-05-30 12:59:01,12.1,60.0,3.48,312,"1.5,0.0,6.2,6.2,6.2,3.1,4.6,0.0"
2023-05-30 12:59:13,3.1,60.1,5.41,312,"4.7,4.7,4.6,1.6,6.2,7.8,12.1,1.6"
2023-05-30 12:59:25,9.4,60.2,21.07,313,"13.8,10.9,20.3,26.6,25.0,23.1,33.3,15.6"
2023-05-30 12:59:37,7.3,60.2,5.05,313,"6.2,4.7,4.7,4.7,9.4,0.0,7.6,3.1"
2023-05-30 12:59:49,2.7,60.1,6.35,312,"6.2,3.1,12.3,3.1,15.4,3.1,6.1,1.5"
2023-05-30 13:00:01,14.0,60.1,6.69,311,"6.2,3.1,6.2,4.6,12.3,0.0,14.9,6.2"
2023-05-30 13:00:13,5.0,60.1,4.44,311,"3.1,0.0,6.2,0.0,13.8,3.1,6.2,3.1"
2023-05-30 13:00:25,11.2,60.1,23.46,310,"23.1,10.9,20.3,18.8,28.1,28.1,26.6,31.8"
2023-05-30 13:00:37,10.6,60.1,3.51,310,"3.1,0.0,4.7,1.6,7.8,4.7,3.1,3.1"
2023-05-30 13:00:49,22.1,60.1,19.71,310,"15.4,9.2,16.9,35.4,23.9,12.3,20.0,24.6"
2023-05-30 13:01:01,26.0,60.1,5.84,310,"6.2,3.1,6.2,3.1,14.1,6.2,3.1,4.7"
2023-05-30 13:01:13,4.8,60.1,5.7,310,"7.6,1.5,9.2,3.1,7.7,1.5,11.9,3.1"
2023-05-30 13:01:26,14.7,60.2,18.49,312,"12.1,20.0,18.2,13.8,28.4,13.6,22.1,19.7"
2023-05-30 13:01:38,8.1,60.2,6.01,312,"3.1,3.1,10.9,6.2,9.4,1.6,9.1,4.7"
2023-05-30 13:01:50,4.8,60.2,6.15,311,"4.6,0.0,12.3,3.1,10.8,1.5,12.3,4.6"
2023-05-30 13:02:02,30.9,60.3,15.85,310,"18.5,9.2,12.3,10.8,13.6,19.1,27.9,15.4"
2023-05-30 13:02:14,7.9,60.3,10.31,314,"6.2,13.8,12.1,9.2,10.6,7.7,16.7,6.2"
2023-05-30 13:02:26,14.1,60.3,4.86,312,"4.7,3.1,4.7,0.0,10.9,6.2,6.2,3.1"
2023-05-30 13:02:38,15.9,60.3,10.16,314,"3.1,6.2,23.1,10.6,12.3,9.2,10.6,6.2"
2023-05-30 13:02:50,10.4,60.4,12.3,315,"15.4,3.1,20.0,15.4,9.2,6.2,22.9,6.2"
2023-05-30 13:03:02,23.8,60.4,31.4,313,"42.6,30.3,30.8,35.4,30.3,16.4,36.2,29.2"
2023-05-30 13:03:14,12.1,60.4,3.66,313,"1.6,0.0,3.1,1.6,6.2,3.1,12.1,1.6"
2023-05-30 13:03:26,4.3,60.4,5.86,314,"3.1,1.6,9.4,4.7,14.1,3.1,4.7,6.2"
2023-05-30 13:03:38,6.7,60.3,23.91,313,"20.3,26.6,28.1,26.6,32.8,20.3,19.4,17.2"
2023-05-30 13:03:50,16.3,60.1,14.0,310,"7.7,13.8,16.9,16.9,21.5,13.8,15.2,6.2"
2023-05-30 13:04:02,21.7,60.3,16.86,310,"21.5,16.9,18.5,23.1,16.9,7.7,13.4,16.9"
2023-05-30 13:04:14,2.3,60.3,16.14,310,"21.2,12.5,13.8,21.5,14.1,17.2,19.4,9.4"
2023-05-30 13:04:26,21.8,60.2,6.19,310,"13.8,3.1,7.8,1.6,4.7,3.1,13.8,1.6"
2023-05-30 13:04:38,3.7,60.2,5.83,310,"6.2,4.7,4.7,3.1,6.2,1.6,12.3,7.8"
2023-05-30 13:04:50,6.8,60.3,13.62,310,"6.2,10.9,14.1,10.9,25.0,14.1,20.0,7.8"
2023-05-30 13:05:02,11.4,60.1,10.56,310,"18.5,7.7,13.8,6.2,12.3,4.6,9.1,12.3"
2023-05-30 13:05:14,5.9,60.2,11.68,310,"6.2,7.8,20.0,6.2,15.6,7.7,22.1,7.8"
